,nces_name,zipcode,title,address,data_id,rating,n_reviews
0,ERWIN MONTESSORI,27406,Erwin Montessori School at Alamance Elementary,"3600 Williams Dairy Rd, Greensboro, NC 27406",0x88531f54a211387b:0x9e40a7c7bc5e34b8,5.0,7
0,ESTES ELEMENTARY,28803,William W. Estes Elementary School,"275 Overlook Rd, Asheville, NC 28803",0x8859ed152931926b:0x21c67e13a80995ea,4.5,10
0,ESTES HILLS ELEMENTARY,27514,Estes Hills Elementary School,"500 N Estes Dr, Chapel Hill, NC 27514",0x89acdd3549611503:0x3b12cabe94ce476,4.9,7
0,ETOWAH ELEMENTARY,28729,Etowah Elementary School,"320 Etowah School Rd, Etowah, NC 28729",0x8859bfbf19df7575:0x59a1a1df32e6fdfb,5.0,5
0,EUGENE ASHLEY HIGH,28412,Eugene Ashley High School,"555 Halyburton Memorial Pkwy, Wilmington, NC 28412",0x89a9f7edbbe56c39:0xe36d126ca699e852,3.9,17
0,EVERGREEN COMMUNITY CHARTER,28805,Evergreen Community Charter School,"50 Bell Rd, Asheville, NC 28805",0x8859f472fd269193:0xa366a8ab533e660c,4.4,11
0,FAIR GROVE ELEMENTARY,27360,Fair Grove Elementary School,"217 Cedar Lodge Rd, Thomasville, NC 27360",0x8853754bda3e7aff:0xec1b29eac7a601c8,4.7,6
0,FAIRGROVE ELEMENTARY SCHOOL,28340,Fairgrove Elementary School,"1953 Fairgrove Rd, Fairmont, NC 28340",0x89aac5bfb0abf735:0x3fece7954d0f683d,3.4,5
0,FAIRMONT HIGH,28340,Fairmont High School,"5419 Old Stage Rd, Fairmont, NC 28340",0x89aac394fa4fe4dd:0x5a6579f60d5b868b,5.0,1
0,FAIRVIEW ELEMENTARY,27801,Fairview Elementary School,"720 N Fairview Rd, Rocky Mount, NC 27801",0x89ae864cda87de61:0x63c8b1abb0d64d44,5.0,2
0,FAIRVIEW ELEMENTARY,28779,Fairview Elementary School,"251 Big Orange Wy, Sylva, NC 28779, United States",0x885914c2ac3c6ed3:0xe2bf01fe68c18d49,3.7,11
0,FAIRVIEW ELEMENTARY,28730,Fairview Elementary School,"1355 Charlotte Hwy, Fairview, NC 28730",0x8859f03fef114545:0x94a9154014193462,4.9,10
0,FAIRVIEW ELEMENTARY,28110,Fairview Elementary School,"110 Clontz Rd, Monroe, NC 28110, United States",0x88543e797e6656e7:0xb86bc0cbf89003e9,4.5,10
0,FAIRVIEW ELEMENTARY,27260,Fairview Elementary School,"608 Fairview St, High Point, NC 27260",0x88530eb34021dafb:0xda84687e5d2cf6f9,3.0,3
0,FAIRVIEW HEIGHTS ELEMENTARY,28345,Fairview Heights School,"104 Hamilton St, Hamlet, NC 28345",0x8854ddb8cc86fd3b:0xff17d53952960e87,4.7,9
0,FAITH ELEMENTARY,28041,Faith academy,"1000 School St, Faith, NC 28041",0x8853f4d1879c355b:0x9971235f0f7809fa,4.5,19
0,FALKLAND ELEMENTARY,27834,Falkland Elementary School,"503 NC-121, Greenville, NC 27834",0x89aee8068f8ca46b:0x72a3c196825bdbbd,3.0,9
0,FALL CREEK ELEMENTARY,27018,Fall Creek Elementary School,"2720 Smithtown Rd, East Bend, NC 27018, United States",0x8853cd2821fab593:0xf7d4d6c7e0634572,5.0,1
0,FALLS LAKE ACADEMY,27522,Falls Lake Academy,"1701 E Lyon Station Rd, Creedmoor, NC 27522",0x89ad019abdb3049f:0x957098561b0c4cea,3.7,24
0,FALLSTON ELEMENTARY,28042,Fallston Elementary School,"Lawndale, NC 28090",0x8856d81135925e31:0x7a067ed4108a0247,3.7,6
0,FARMER ELEMENTARY SCHOOL,27205,Farmer Elementary School,"3557 Grange Hall Rd, Asheboro, NC 27205",0x88537a68f79182f1:0x456546c5ec62c65c,4.9,9
0,FARMINGTON WOODS ELEMENTARY,27511,Farmington Woods Magnet Elementary School,"1413 Hampton Valley Rd, Cary, NC 27511",0x89acf33e18966baf:0xb3a65850de0e5b38,4.1,38
0,FARMVILLE CENTRAL HIGH,27828,Farmville Central High School,"3308 E Wilson St, Farmville, NC 27828",0x89aebf8c956e729f:0x6afe43ed7c88e245,3.8,21
0,FARMVILLE MIDDLE,27828,Farmville Middle School,"3914 Grimmersburg St, Farmville, NC 27828, United States",0x89aebf8d723560ad:0xa3b1f873256bdc5c,3.5,13
0,FAYETTEVILLE STREET ELEMENTARY,27707,Fayetteville Street Elementary School,"2905 Fayetteville St, Durham, NC 27707",0x89ace5b54dde15f1:0xa455974fada25c2,3.5,4
0,FERGUSON-EASLEY ELEMENTARY,28301,Ferguson-Easley Elementary,"1857 Seabrook Rd, Fayetteville, NC 28301",0x89ab6cee53ade2fb:0x73bddff3f49c1159,3.1,17
0,FERNDALE MIDDLE,27262,Ferndale Guilford Middle School,"701 Ferndale Blvd, High Point, NC 27262",0x885309378997c2ed:0xe3604de64d8aa86c,2.9,25
0,FIKE HIGH,27893,Fike High School,"500 Harrison Dr N, Wilson, NC 27893",0x89ae9df0d9085db1:0x91c92da0fb67ed8b,3.8,12
0,FIRST FLIGHT ELEMENTARY SCHOOL,27948,First Flight Elementary School,"107 Veterans Dr, Kill Devil Hills, NC 27948",0x89a4e181e6c0886f:0x90aaed93f7b842a4,4.3,3
0,FIRST FLIGHT HIGH SCHOOL,27948,First Flight High School,"100 Veterans Dr, Kill Devil Hills, NC 27948",0x89a4e17896ec5643:0xbfbc026795ffa4ed,5.0,4
0,FIRST FLIGHT MIDDLE SCHOOL,27948,First Flight Middle School,"109 Veterans Dr, Kill Devil Hills, NC 27948",0x89a4e17f78e82705:0xc6672fe61fbb94b8,2.7,6
0,FIRST WARD CREATIVE ARTS ACAD,28202,First Ward Creative Arts Academy,"715 N Caldwell St, Charlotte, NC 28202",0x8856a03d5585aa61:0xf1d69a5b2433711f,4.3,36
0,FLAT ROCK ELEMENTARY,27030,Flat Rock Elementary School,"1539 E Pine St, Mt Airy, NC 27030",0x88523c6baa8ecc7d:0xba511a7db8be68fa,4.4,8
0,FLAT ROCK MIDDLE,27127,Flat Rock Middle School,"4648 Ebert Rd, Winston-Salem, NC 27127",0x8853bae66883c47d:0xc9d9d3f29f8a7c8a,3.3,26
0,FLAT ROCK MIDDLE,28726,Flat Rock Middle School,"191 Preston Ln, East Flat Rock, NC 28726",0x8859c3099e140921:0x854148fc6d7a4d80,2.7,15
0,FLETCHER ELEMENTARY,28732,Fletcher Elementary School,"500 Howard Gap Rd, Fletcher, NC 28732",0x8859eb92a897d72d:0x18290d7a46b17c5e,4.0,2
0,FLORENCE ELEMENTARY,27265,Florence Guilford Elementary School,"7605 Florence School Dr, High Point, NC 27265",0x8853057a6cd91e31:0xb814b237b0e753c9,4.5,12
0,FORBUSH ELEMENTARY,27018,Forbush Elementary School,"1400 Bloomtown Rd, East Bend, NC 27018, United States",0x8853c97578ecc753:0x6631ad5a52da84de,4.7,3
0,FORBUSH HIGH,27018,Forbush High School,"1525 Falcon Rd, East Bend, NC 27018",0x8853cea42cfc682d:0xe2aebabc4f5e71ac,4.4,8
0,FORBUSH MIDDLE,27018,Forbush Middle School,"1431 Falcon Rd, East Bend, NC 27018",0x8853cea53775cdd5:0xd7932bbae3fbca61,5.0,2
0,FOREST CITY-DUNBAR ELEMENTARY SCHOOL,28043,Forest City Dunbar Elementary,"286 Learning Way Dr, Forest City, NC 28043",0x885740854f5c441d:0xe5391c19a5574455,4.8,5
0,FOREST HILL ELEMENTARY,28655,Forest Hill Elementary School,"304 Ann St, Morganton, NC 28655",0x8850ce10ace65da9:0x72111fa5fc7ce2e3,3.4,5
0,FOREST HILLS GLOBAL ELEMENTARY,28403,Forest Hills Global Elementary School,"602 Colonial Dr, Wilmington, NC 28403, United States",0x89a9f56e38d02a57:0x4eb6e96db2e619c2,3.7,6
0,FOREST HILLS HIGH,28103,Forest Hills High School,"100 Forest Hills School Rd S, Marshville, NC 28103",0x885448581bcc22d7:0xac772a2ea6031fbb,2.5,12
0,FOREST HILLS MIDDLE,27893,Forest Hills Middle School,"1210 Forest Hills Rd NW, Wilson, NC 27896",0x89ac20b5644e7ce3:0xb1ab1502bdd1943e,5.0,4
0,FOREST PARK ELEMENTARY,28083,Forest Park Elementary School,"1333 Forest Park Dr, Kannapolis, NC 28083, United States",0x885408c3e9630383:0x8124a9f3a3baa654,4.7,11
0,FOREST PARK ELEMENTARY,27107,Forest Park Elementary School,"2019 Milford St, Winston-Salem, NC 27107",0x8853af1bde2d84d5:0x654be9ef75635a10,4.4,5
0,FOREST PINES DRIVE ELEMENTARY,27614,Forest Pines Elementary School,"11455 Forest Pines Dr, Raleigh, NC 27614",0x89ac513f99776503:0x7bb59a69cddc902d,2.4,8
0,FOREST VIEW ELEMENTARY,27705,Forest View Elementary School,"3007 Mt Sinai Rd, Durham, NC 27705",0x89ace716dc09339b:0x4be235d9fe556fad,4.6,26
0,FORESTVIEW HIGH,28056,Forestview High School - Gastonia,"5545 Union Rd, Gastonia, NC 28056",0x885694eee311a791:0x69e01deeb66cfea5,3.3,19
0,FORESTVILLE ROAD ELEMENTARY,27545,Forestville Elementary School,"100 Lawson Ridge Rd, Knightdale, NC 27545",0x89ac5b4e97d71cbd:0x8543f5659efa83ac,3.5,21
0,FORREST W. HUNT ELEMENTARY SCHOOL,28043,Forrest Hunt Elementary School,"100 Forrest W Hunt Dr, Forest City, NC 28043",0x88573fe5a6541b43:0x6e34a23af573b5f1,4.2,5
0,FORSYTH ACADEMY,27106,Forsyth Academy,"5426 Shattalon Dr, Winston-Salem, NC 27106",0x8853b2600aaa1283:0x5065a98ae4b50251,3.3,43
0,FOUR OAKS ELEMENTARY,27524,Four Oaks Elementary School,"180 W Hatcher St, Four Oaks, NC 27524",0x89ac70d4377b7773:0x398a51e39e44e2de,4.1,10
0,FOUR OAKS MIDDLE,27524,Four Oaks Middle School,"1475 Boyette Rd, Four Oaks, NC 27524",0x89ac714975b8e961:0x93d86741ce9e9b4c,3.4,5
0,FOX ROAD ELEMENTARY,27616,Fox Road Elementary School,"7101 Fox Rd, Raleigh, NC 27616",0x89ac5a1a721541c5:0xe7b2645d74a85773,3.9,10
0,FPG ELEMENTARY,27516,Frank Porter Graham Elementary School,"101 Smith Level Rd, Chapel Hill, NC 27516",0x89acc3069fb4930b:0xe002a486875de8bf,3.8,5
0,FRANCINE DELANY NEW SCHOOL,28806,Francine Delany New School,"119 Brevard Rd, Asheville, NC 28806",0x88598cf2069386f1:0xab180c9778b67c20,4.7,6
0,FRANCIS BRADLEY MIDDLE,28078,Francis Bradley Middle,"13345 Beatties Ford Rd, Huntersville, NC 28078",0x8856a58a4c2be40b:0xae7a8433d4c534e,3.4,38
0,FRANK MORGAN ELEMENTARY,27012,Morgan Elementary School,"3210 Village Point Drive, Clemmons, NC 27012",0x8853b9c6dee63855:0x8dd3f630e843bf2c,4.3,11
0,FRANKLIN ACADEMY,27587,Franklin Academy,"604 S Franklin St, Wake Forest, NC 27587",0x89ac5227f06fcef5:0x1face220092813b0,3.9,12
0,FRANKLIN ELEMENTARY,27030,Franklin Elementary School,"519 South Franklin Road, Mt Airy, NC 27030",0x88523b52975787d1:0xa1b2f8c3eae56bb5,4.8,12
0,FRANKLIN HIGH,28734,Franklin High School,"100 Panther Dr, Franklin, NC 28734",0x88592502c935eeed:0x5b8aa40a941f1807,4.7,10
0,FRANKLINTON ELEMENTARY,27525,Franklinton Elementary School,"431 Hillsborough St, Franklinton, NC 27525",0x89adb2630f5a02d3:0xd2b5928a580bb69f,2.8,8
0,FRANKLINTON HIGH,27525,Franklinton High School,"910 Cedar Creek Rd, Franklinton, NC 27525",0x89adb2661dca68b7:0x4035acbe9f65a4d6,2.8,13
0,FRANKLINTON MIDDLE,27525,Franklinton Middle School,"3 N Main St, Franklinton, NC 27525",0x89adb2661dca68b7:0x965329eef2c84f6a,2.7,3
0,FRED A ANDERSON ELEMENTARY,28515,Fred A Anderson Elementary,"515 Anderson Dr, Bayboro, NC 28515",0x89a8b454f1e08915:0xe406cc9667a04afe,4.2,6
0,FRED L WILSON ELEMENTARY,28081,Fred L Wilson Elementary School,"1401 Pine St, Kannapolis, NC 28081",0x8854063a7da74687:0xa7828d86c7c136e2,4.8,9
0,FREDERICK DOUGLASS ELEMENTARY,27822,Frederick Douglass Elementary School,"5544 Lake Wilson Rd, Elm City, NC 27822",0x89ae9cc4d42b24c7:0x4ca657d62816cddc,4.0,1
0,FREEDOM HIGH,28655,Freedom High School,"511 Independence Blvd, Morganton, NC 28655",0x8850ce43eaf75133:0xc32ef83d1f1c18bb,3.0,22
0,FREMONT STARS ELEMENTARY,27830,Fremont Elementary School,"101 N Pine St, Fremont, NC 27830",0x89ac1c4c6093e5f7:0xd272bb3e5fdf10d6,5.0,1
0,FRIEDBERG ELEMENTARY,27127,Friedberg Elementary School,"1131 Friedberg Church Rd, Winston-Salem, NC 27127",0x8853bb2cab982207:0xfd4ab5f4cd57208e,3.7,7
0,FRIENDSHIP ELEMENTARY,27107,Friendship Elementary School,"1490 Friendship Ledford Rd, Winston-Salem, NC 27107",0x8853a7212a2ddf13:0x5ac81cc59c23de5c,4.9,13
0,FULLER ELEMENTARY,27529,Fuller Elementary School,"806 Calloway Dr, Raleigh, NC 27610, United States",0x89ac5fa54b25700f:0x5674b8485778a4c5,4.2,13
0,FUQUAY-VARINA ELEMENTARY,27526,Fuquay-Varina Elementary School,"6600 Johnson Pond Rd, Fuquay-Varina, NC 27526",0x89ac8f286cfb1b07:0x394a7cb62f180f4c,4.1,14
0,FUQUAY-VARINA HIGH,27526,Fuquay-Varina High School,"201 Bengal Blvd, Fuquay-Varina, NC 27526",0x89ac8fa67a01f17f:0x73924ac9a3072a99,3.4,30
0,FUQUAY-VARINA MIDDLE,27526,Fuquay-Varina Middle School,"109 N Ennis St, Fuquay-Varina, NC 27526",0x89ac8f9ff5e1afbf:0x5e245687d69f000e,3.2,32
0,G R EDWARDS MIDDLE,27803,G R Edwards Middle School,"720 Edwards St, Rocky Mount, NC 27803",0x89ae86db211b9bd7:0x292026a430b0ca1d,3.6,7
0,G R WHITFIELD,27837,G R Whitfield School,"4839 School Rd, Grimesland, NC 27837",0x89af201014a8c423:0xa0b1412c4e5c288b,5.0,3
0,G W BULLUCK ELEMENTARY,27801,Bulluck School,"Rocky Mount, NC 27801",0x89ae8f364fed5d13:0x65950dee7f28fd5c,4.3,8
0,G W CARVER ELEMENTARY,27864,Carver Elementary School,"700 E Hamlet St, Pinetops, NC 27864",0x89ae9273364ef7d5:0x542e8d9b8e996a0f,3.7,15
0,G. C. HAWLEY MIDDLE,27522,Hawley Middle School,"2173 Brassfield Rd, Creedmoor, NC 27522",0x89ad00644b99758d:0x37d8d10040e282e1,3.3,19
0,GALLBERRY FARM ELEMENTARY,28348,Gallberry Farm Elementary School,"8019 Byerly Dr, Hope Mills, NC 28348, United States",0x89ab10da3aa11bd1:0x39705f5856b1ca7b,3.8,16
0,GAMEWELL ELEMENTARY,28645,Gamewell Elementary School,"2904 Morganton Blvd SW, Lenoir, NC 28645",0x8850d95a2c8d2a55:0x62d585352935bd8f,4.2,5
0,GAMEWELL MIDDLE,28645,Gamewell Middle School,"3210 Gamewell School Rd, Lenoir, NC 28645, United States",0x8850d9573244014f:0x13161790d8220a6d,3.8,8
0,GARDNER PARK ELEMENTARY,28054,Gardner Park Elementary School,"738 Armstrong Park Rd, Gastonia, NC 28054",0x8856bfdadbf45ea1:0xc8b5f039524aa0c,4.3,18
0,GARDNERS ELEMENTARY,27822,Gardners Elementary School,"5404 NC-42, Elm City, NC 27822",0x89ae9a368eecb469:0x1a3b9f546e8d755c,4.7,7
0,GARINGER HIGH SCHOOL,28205,Garinger High School,"1100 Eastway Dr, Charlotte, NC 28205",0x88541fb95bb124ff:0x76da98e4294c513e,4.3,23
0,GARNER HIGH,27529,Garner Magnet High School,"2101 Spring Dr, Garner, NC 27529",0x89ac6013ac00adf3:0x21fcf461efa7425d,3.4,34
0,GASTON EARLY COLLEGE HIGH SCHOOL,28034,Gaston Early College High School,"201 US-321, Dallas, NC 28034",0x8856c03f94845285:0xe2ea6e31054f8d1e,3.4,7
0,GASTON ELEMENTARY,27832,Gaston Elementary School,"4671 NC-46, Gaston, NC 27832, United States",0x89ae1a17efbdf3d3:0x32e2302e3b617d96,3.0,2
0,GATES COUNTY SENIOR HIGH,27938,Gates County High School,"88 US-158, Gatesville, NC 27938, United States",0x89afe4636ab026e3:0x2c447fb00ea0ab52,2.4,7
0,GATESVILLE ELEMENTARY,27938,Gatesville Elementary School,"709 Main St, Gatesville, NC 27938",0x89afe66a2154294d:0xad4283d56b9840df,3.0,2
0,GATEWAY EDUCATION CENTER,27405,Gateway Education Center,"3205 Wendover Ave E, Greensboro, NC 27405",0x885321fdc588ef1b:0x862c8dc295944607,5.0,15
0,GC MIDDLE COLLEGE HIGH,27401,The Middle College at UNCG,"1510 Walker Ave, Greensboro, NC 27412, United States",0x885319418b44377f:0xb96bc9ef39efbf31,4.5,4
0,GE MASSEY ELEMENTARY,28092,G E Massey Elementary School,"130 Newbold St, Lincolnton, NC 28092",0x8856c93b061b1745:0x639290c7530929e2,4.0,6
0,GENERAL GREENE ELEMENTARY,27408,General Greene Elementary School,"1501 Benjamin Pkwy, Greensboro, NC 27408",0x88531c1da4bbcb2b:0xa826b26d7d7cb526,4.2,5
0,GEORGE C SIMKINS JR ELEMENTARY,27406,George C. Simkins Jr. Elementary School,"3511 E Lee St, Greensboro, NC 27406",0x88532264eb2a5ffb:0x4cb4d34824b1b253,4.2,12
0,GEORGE HILDEBRAND ELEMENTARY,28612,George Hildebrand Elementary,"8078 George Hildebrand School Rd, Connelly Springs, NC 28612",0x88512aa02b510c49:0x8219492e0594d44b,4.8,4
0,GEORGE L CARRINGTON MIDDLE,27712,George L Carrington Middle School,"227 Milton Rd, Durham, NC 27712",0x89ace20576256163:0xa80b3e2649e1a7b2,3.9,40
0,GEORGE WATTS ELEMENTARY,27701,George Watts Elementary School,"700 Watts St, Durham, NC 27701",0x89ace3f58bfa0ad1:0x38be84e07f0dc547,4.9,8
0,GERMANTON ELEMENTARY SCHOOL,27019,Germanton Elementary School,"6085 North Carolina Hwy 8 S, Germanton, NC 27019",0x88525180073c179f:0x56e00eb4bece1dea,5.0,2
0,GIBSON ELEMENTARY,27106,Julian Gibson Elementary School,"2020 Walker Rd, Winston-Salem, NC 27106",0x8853b2e57587ac85:0x2ebc123fea592fad,2.9,7
0,GIBSONVILLE ELEMENTARY,27249,Gibsonville Elementary School,"401 E Joyner St, Gibsonville, NC 27249",0x88532861fa8b4dbf:0xcb1c4499b1aa6a9a,3.8,4
0,GILLESPIE PARK ELEMENTARY,27406,Gillespie Park Elementary School,"1900 Martin Luther King Jr Dr, Greensboro, NC 27406",0x885318fbe62abc49:0xc4818ef172334db3,4.4,8
0,GLADE CREEK ELEMENTARY,28623,Glade Creek School,"32 Glade Creek School Rd, Ennice, NC 28623",0x88518e2398c0d7c9:0x76991c9d91bbe39d,5.0,2
0,GLEN ALPINE ELEMENTARY,28655,Glen Alpine Elementary School,"302 London St, Morganton, NC 28655",0x8850c9552ac6a1e5:0x20c143381cdbcc67,4.3,6
0,GLEN ARDEN ELEMENTARY,28704,Glen Arden Elementary School,"50 Pinehurst Cir, Arden, NC 28704",0x8859ec55f82f782d:0xd386e3e39d9a408f,4.3,4
0,GLENDALE ACRES ELEMENTARY,28304,Glendale Acres Elementary School,"2915 Skycrest Dr, Fayetteville, NC 28304",0x89ab136003171183:0x4f2147f55d2e0313,4.0,4
0,GLENDALE-KENLY ELEMENTARY,27542,Glendale-Kenly Elementary School,"2001 Bay Valley Rd, Kenly, NC 27542",0x89ac171d67d631ab:0xf565da2c9b782ed8,5.0,2
0,GLENN C MARLOW ELEMENTARY,28759,Glenn C. Marlow Elementary,"1985 Butler Bridge Rd, Mills River, NC 28759",0x8859eb469b70b597:0x64f923fee01f25b6,4.4,8
0,GLENN ELEMENTARY,27704,Glenn Elementary School,"2415 E Geer St, Durham, NC 27704",0x89acfcccc639ed35:0x2db01cca659363a0,3.5,15
0,GLENWOOD ELEMENTARY,27517,Glenwood Elementary School,"2 Prestwick Rd, Chapel Hill, NC 27517",0x89ace82751f2a5fd:0xa454a7e655e228e7,4.6,9
0,GLENWOOD ELEMENTARY SCHOOL,28752,Glenwood Elementary School,"1545 Old, US 221 S, Marion, NC 28752",0x88574cede934fc0d:0x59ffeac4c63fa0bf,3.8,10
0,GLOBAL SCHOLARS ACADEMY,27701,Global Scholars Academy,"311 Dowd St, Durham, NC 27701, United States",0x89ace47a20c2c4dd:0x1e57fc7f90e91623,2.5,15
0,GOLDSBORO HIGH,27530,Goldsboro High School,"901 Beech St, Goldsboro, NC 27530",0x89ac0171146ed3ab:0xb8719f256e22c975,4.1,12
0,GOUGE ELEMENTARY,28705,Gouge Elementary School,"134 Laurel St, Bakersville, NC 28705",0x88509f67218ab30f:0x4d3c45b1d490e1c0,4.7,3
0,GOV'S VILLAGE STEM (LOWER),28262,Governor's Village STEM Academy (Upper Campus),"7910 Neal Rd, Charlotte, NC 28262",0x88541e79bcaa8e2f:0x6b9a1aa151298e58,3.8,83
0,GOV'S VILLAGE STEM (UPPER),28262,Governor's Village STEM Academy (Upper Campus),"7910 Neal Rd, Charlotte, NC 28262",0x88541e79bcaa8e2f:0x6b9a1aa151298e58,3.8,83
0,GOV. MOREHEAD SCHOOL F/T BLIND,27606,Governor Morehead School,"301 Ashe Ave, Raleigh, NC 27606",0x89acf5888928652b:0x1219ab06fbe3085d,3.5,6
0,GRADY BROWN ELEMENTARY,27278,Grady Brown Elementary School,"1100 New Grady Brown School Rd, Hillsborough, NC 27278",0x89acd938fdff33f1:0x2307a6905fc6b8d7,3.9,8
0,GRAHAM A BARDEN ELEMENTARY,28532,Graham A Barden Elementary,"200 Cedar Dr, Havelock, NC 28532",0x89a8c18040637ca1:0x44eabf6abe404f4f,3.4,11
0,GRAHAM ELEMENTARY,28150,Graham Elementary School,"1100 Blanton St, Shelby, NC 28150",0x88572034b8756e57:0x139b3eac944ff33b,3.6,7
0,GRAHAM HIGH,27253,Graham High School,"903 Trollinger Rd, Graham, NC 27253",0x88532b34c053cf63:0xab44a4771c943f57,4.5,8
0,GRAHAM MIDDLE,27253,Graham Middle School,"311 E Pine St, Graham, NC 27253",0x88532b4453fa509f:0xd6554e12bc59867d,4.4,8
0,GRAND OAK ELEMENTARY,28078,Grand Oak Elementary,"15410 Stumptown Rd, Huntersville, NC 28078",0x8856a8e8c75dbd5b:0x9d85b47fabe874e6,4.7,12
0,GRANDVIEW MIDDLE,28602,Grandview Middle School,"451 Catawba Valley Blvd SE, Hickory, NC 28602",0x885131e5beac29af:0x562c027a875b2d78,4.0,4
0,GRANDY PRIMARY,27921,Grandy Primary School,"175 N Carolina Hwy 343 S, Camden, NC 27921",0x89a54f4c4693c98b:0x50597daad2f8abbe,5.0,2
0,GRANITE FALLS ELEMENTARY,28630,Granite Falls Elementary Schools,"60 N Highland Ave, Granite Falls, NC 28630",0x8851267302d284e1:0x99d524f9f720a190,4.2,11
0,GRANITE FALLS MIDDLE,28630,Granite Falls Middle School,"90 N Main St, Granite Falls, NC 28630, United States",0x8851260de6a0461f:0x7642df6d25a8024f,3.0,20
0,GRANITE QUARRY ELEMENTARY,28146,Granite Quarry Elementary School,"118 S Walnut Gq St, Granite Quarry, NC 28146",0x88538b4e39991b49:0xf0816ca115f9b4c7,4.0,6
0,GRANVILLE CENTRAL HIGH,27581,Granville Central High School,"2043 Sanders Rd, Stem, NC 27581",0x89ad079f9ff24469:0x6e1f8c57a73232f8,4.0,4
0,GRANVILLE EARLY COLLEGE HIGH,27522,Granville Early College High School,"1552 S Campus Dr, Creedmoor, NC 27522",0x89ad008dc1d2aeab:0x3f2776eccd6200ad,3.5,6
0,GRAVELLY HILL MIDDLE,27243,Gravelly Hill Middle School,"4801 W Ten Rd, Efland, NC 27243",0x89ad27b2c65b715b:0xa733a7336a557244,4.9,10
0,GRAY STONE DAY,28109,Gray Stone Day School,"49464 Merner Terrace, Misenheimer, NC 28109",0x885479d5a25551af:0x632f03bd800f033d,3.5,24
0,GRAY'S CREEK ELEMENTARY,28348,Gray's Creek Elementary School,"2964 School Rd, Hope Mills, NC 28348",0x89ab106e3e166a4d:0x4b6f9ff2d2b7cbfb,3.3,8
0,GRAY'S CREEK HIGH,28348,Gray's Creek High School,"5301 Celebration Dr, Hope Mills, NC 28348",0x89ab10e04a54ca73:0x8df1fe31e3cec574,4.2,25
0,GRAY'S CREEK MIDDLE,28348,Gray's Creek Middle School,"5151 Celebration Dr, Hope Mills, NC 28348",0x89ab10e3f103d249:0xfb08d09ddaede75d,3.1,27
0,GRAYS CHAPEL ELEMENTARY SCHOOL,27248,Grays Chapel Elementary School,"5322 NC-22, Franklinville, NC 27248",0x88533f80983dcdcd:0xa02139f6d79f4ed2,4.6,14
0,GREEN ELEMENTARY,27609,Green Elementary School,"5307 Six Forks Rd, Raleigh, NC 27609",0x89ac59852849920b:0x17986055f73b9211,4.7,17
0,GREEN HOPE ELEMENTARY,27519,Green Hope Elementary School,"2700 Louis Stephens Dr, Cary, NC 27519",0x89aced961609db1b:0xb37c31b5a5cbcc43,4.6,83
0,GREEN HOPE HIGH,27519,Green Hope High School,"2500 Carpenter Upchurch Rd, Cary, NC 27519, United States",0x89acece9f7ca51af:0xd02bf8d070ff55e4,3.0,48
0,GREEN RIDGE ELEMENTARY,27209,Greenridge Elementary School,"129 McCaskill Rd, Biscoe, NC 27209",0x885499b2aaceb92d:0x8793e170f669031a,3.0,2
0,GREEN VALLEY ELEMENTARY,28607,Green Valley Elementary School,"189 Big Hill Rd, Boone, NC 28607",0x8850f85584d73a49:0x2e258ed1aadc10a6,3.8,9
0,GREENE CENTRAL HIGH,28580,Greene Central High School,"140 School Dr, Snow Hill, NC 28580",0x89aeba3c205e458b:0xfcf27278d9a2dd82,3.0,6
0,GREENE COUNTY INTERMEDIATE,28580,Greene County Intermediate School,"614 Middle School Rd, Snow Hill, NC 28580",0x89aeba3194e52027:0xb18e7a3466c5cfa,1.0,1
0,GREENE COUNTY MIDDLE,28580,Greene County Middle School,"485 Middle School Rd, Snow Hill, NC 28580",0x89aeba313ec17771:0xf1bac3d416c085f7,4.0,4
0,GREENE EARLY COLLEGE HIGH,28580,Greene County Early College,"818 NC-91, Snow Hill, NC 28580",0x89aeba15dca82ffd:0xe7c50fb5dfb9c004,5.0,1
0,GREENSBORO ACADEMY,27410,Greensboro Academy,"4049 Battleground Ave, Greensboro, NC 27410",0x88531da6d517b8c1:0xebd03f2f952cd4d8,3.9,36
0,GREENWAY PARK ELEMENTARY,28212,Greenway Park Elementary,"8301 Monroe Rd, Charlotte, NC 28212",0x8854210d7bb7b437:0xef9dfb3b116cb4d9,3.5,16
0,GREENWOOD ELEMENTARY,27330,Greenwood Elementary School,"1127 Greenwood Rd, Sanford, NC 27332",0x89ab582b58d77717:0xd92653423a553a25,3.8,12
0,GREENWOOD MIDDLE,27534,Greenwood Middle School,"3209 E Ash St, Goldsboro, NC 27534",0x89ac01c5b1270749:0xf944745b2e557c4c,3.3,14
0,GRIFFITH ELEMENTARY,27127,Griffith Elementary School,"1385 W Clemmonsville Rd, Winston-Salem, NC 27127",0x8853aff7eecc91ab:0x595bed9c57836698,3.5,8
0,GRIMSLEY HIGH,27408,Grimsley High School,"801 N Josephine Boyd St, Greensboro, NC 27408",0x8853194dd6cd9633:0x770bafcbda6bce0b,4.5,26
0,GROVE PARK ELEMENTARY,27215,Grove Park Elementary School,"141 Trail One, Burlington, NC 27215",0x88532f1c563b5575:0x5092967842479b18,3.7,13
